sign,stock,fire_date,score,corr_mode,q,r_k3,mfe_03,mae_03,baseline_r,cut_θ-1,cut_θ-2,cut_θ-3,policy_r_θ-1,policy_r_θ-2,policy_r_θ-3
rev_nlo,4062.T,2023-11-07,0.700200,mid,Q4,0.023385,0.066939,0.020900,0.182110,0,0,0,0.182110,0.182110,0.182110
div_gap,4062.T,2024-06-12,0.127022,mid,Q1,0.061212,0.077734,-0.004406,-0.156048,0,0,0,-0.156048,-0.156048,-0.156048
div_gap,4062.T,2024-06-17,0.222796,mid,Q3,0.010111,0.068848,-0.000297,-0.147463,0,0,0,-0.147463,-0.147463,-0.147463
div_gap,4062.T,2024-08-05,0.526844,high,Q4,-0.068163,0.042156,-0.088507,0.004449,1,1,1,-0.024748,-0.024748,-0.024748
rev_nlo,4062.T,2024-04-26,0.303774,high,Q1,-0.067866,0.009321,-0.118234,-0.121805,1,1,1,-0.100572,-0.100572,-0.100572
rev_nlo,4062.T,2024-08-13,0.845108,high,Q4,0.038538,0.072284,-0.002796,-0.071567,0,0,0,-0.071567,-0.071567,-0.071567
rev_nlo,4062.T,2024-09-17,0.728427,high,Q4,0.002041,0.060771,-0.003855,0.052963,0,0,0,0.052963,0.052963,0.052963
div_gap,4062.T,2025-08-04,0.305271,low,Q3,-0.014475,0.026265,-0.034025,0.151165,1,0,0,0.005671,0.151165,0.151165
div_gap,4062.T,2025-12-05,0.123140,high,Q2,-0.023489,0.026569,-0.044282,0.326752,1,1,0,-0.010397,-0.010397,0.326752
div_gap,4062.T,2026-01-28,0.290305,mid,Q4,-0.018597,-0.018597,-0.099181,-0.136734,1,0,0,-0.116725,-0.136734,-0.136734
rev_nlo,4062.T,2025-11-27,0.714938,high,Q4,0.031004,0.060262,-0.025327,0.429994,0,0,0,0.429994,0.429994,0.429994
div_gap,4063.T,2022-10-03,0.191608,high,Q3,0.002920,0.017521,-0.006489,0.094602,0,0,0,0.094602,0.094602,0.094602
div_gap,4063.T,2022-10-28,0.426720,high,Q4,-0.007705,0.007384,-0.022151,0.104264,0,0,0,0.104264,0.104264,0.104264
rev_nlo,4063.T,2022-06-27,0.754077,high,Q4,0.000325,0.013957,-0.010062,0.148693,0,0,0,0.148693,0.148693,0.148693
rev_nlo,4063.T,2022-09-14,0.582803,high,Q3,-0.032636,-0.003695,-0.033867,-0.084552,1,1,1,-0.044643,-0.044643,-0.044643
rev_nlo,4063.T,2022-10-11,0.510289,high,Q3,-0.015385,0.019732,-0.020067,0.162444,1,0,0,0.007358,0.162444,0.162444
rev_nlo,4063.T,2023-01-12,0.555967,high,Q3,0.021379,0.033123,-0.020476,0.105882,0,0,0,0.105882,0.105882,0.105882
div_gap,4063.T,2023-12-18,0.192948,high,Q3,0.057049,0.060157,0.000731,0.066693,0,0,0,0.066693,0.066693,0.066693
rev_nlo,4063.T,2023-07-20,0.616791,high,Q4,0.015912,0.020553,0.002431,0.026961,0,0,0,0.026961,0.026961,0.026961
rev_nlo,4063.T,2023-10-12,0.493107,high,Q3,-0.017766,-0.001110,-0.025539,0.079682,1,0,0,-0.029980,0.079682,0.079682
div_gap,4063.T,2024-08-26,0.211907,high,Q3,-0.005112,0.004802,-0.014098,-0.099794,0,0,0,-0.099794,-0.099794,-0.099794
rev_nlo,4063.T,2024-04-26,0.422193,high,Q2,-0.021061,0.031675,-0.029022,0.028027,1,1,0,-0.027695,-0.027695,0.028027
rev_nlo,4063.T,2024-08-13,0.657581,high,Q4,-0.000162,0.035281,-0.020877,0.000171,0,0,0,0.000171,0.000171,0.000171
rev_nlo,4063.T,2024-09-17,0.707306,high,Q4,0.027273,0.045280,0.005245,-0.007931,0,0,0,-0.007931,-0.007931,-0.007931
rev_nlo,4063.T,2024-10-09,0.467827,high,Q2,-0.033071,0.003692,-0.044630,-0.114786,1,1,1,-0.028576,-0.028576,-0.028576
div_gap,4063.T,2025-09-29,0.137462,low,Q2,0.042478,0.045586,-0.023622,-0.025694,0,0,0,-0.025694,-0.025694,-0.025694
rev_nlo,4063.T,2025-11-27,0.354365,mid,Q2,0.008830,0.022399,-0.002154,0.085902,0,0,0,0.085902,0.085902,0.085902
div_gap,4151.T,2022-06-10,0.389011,low,Q4,-0.030052,-0.002418,-0.032470,0.097517,1,1,1,-0.030397,-0.030397,-0.030397
div_gap,4151.T,2022-09-30,0.210704,mid,Q3,0.044410,0.058193,0.016845,-0.016845,0,0,0,-0.016845,-0.016845,-0.016845
rev_nlo,4151.T,2023-01-12,0.341936,mid,Q2,0.005536,0.010727,-0.022837,-0.016609,0,0,0,-0.016609,-0.016609,-0.016609
div_gap,4151.T,2023-04-05,0.105685,high,Q1,0.008868,0.018417,-0.002388,-0.090009,0,0,0,-0.090009,-0.090009,-0.090009
div_gap,4151.T,2024-01-04,0.170923,mid,Q2,0.031620,0.043248,-0.010608,0.084181,0,0,0,0.084181,0.084181,0.084181
rev_nlo,4151.T,2023-07-20,0.335486,high,Q1,0.017991,0.028298,0.011244,0.012744,0,0,0,0.012744,0.012744,0.012744
rev_nlo,4151.T,2023-10-12,0.368716,mid,Q2,-0.060257,-0.024564,-0.072923,-0.100523,1,1,1,-0.085780,-0.085780,-0.085780
rev_nlo,4151.T,2023-11-07,0.663350,high,Q4,-0.006110,0.002648,-0.011812,0.044483,0,0,0,0.044483,0.044483,0.044483
div_gap,4151.T,2024-04-18,0.163236,low,Q2,0.006831,0.018027,-0.004744,0.016888,0,0,0,0.016888,0.016888,0.016888
div_gap,4151.T,2024-06-17,0.140120,high,Q2,0.001115,0.011336,-0.022672,0.063912,0,0,0,0.063912,0.063912,0.063912
div_gap,4151.T,2025-02-20,0.086863,mid,Q1,0.036121,0.041697,-0.008000,0.104804,0,0,0,0.104804,0.104804,0.104804
div_gap,4151.T,2025-04-21,0.093795,mid,Q1,-0.010351,0.007876,-0.015527,0.108211,1,0,0,-0.016652,0.108211,0.108211
div_gap,4151.T,2025-06-02,0.166885,low,Q2,0.037732,0.060968,0.009806,0.107220,0,0,0,0.107220,0.107220,0.107220
div_gap,4151.T,2025-09-01,0.163614,low,Q2,0.005758,0.015739,0.000768,-0.067031,0,0,0,-0.067031,-0.067031,-0.067031
div_gap,4151.T,2025-09-29,0.069269,low,Q1,0.053970,0.060164,0.017916,0.098316,0,0,0,0.098316,0.098316,0.098316
div_gap,4151.T,2025-11-07,0.187679,mid,Q3,0.035655,0.035655,-0.003317,0.079360,0,0,0,0.079360,0.079360,0.079360
div_gap,4151.T,2025-11-14,0.140460,mid,Q2,-0.008811,0.009211,-0.012815,0.042820,0,0,0,0.042820,0.042820,0.042820
div_gap,4151.T,2025-11-21,0.290255,low,Q3,0.013876,0.030256,0.005781,0.019243,0,0,0,0.019243,0.019243,0.019243
div_gap,4151.T,2025-12-15,0.349878,mid,Q4,-0.028166,-0.005940,-0.029699,-0.113294,1,1,0,-0.028166,-0.028166,-0.113294
div_gap,4151.T,2025-12-18,0.169927,mid,Q2,-0.013222,-0.002528,-0.024110,-0.114969,1,0,0,-0.009527,-0.114969,-0.114969
div_gap,4151.T,2026-02-04,0.191614,low,Q2,0.087111,0.098809,-0.011072,0.096890,0,0,0,0.096890,0.096890,0.096890
div_gap,4151.T,2026-02-06,0.120007,low,Q1,0.094347,0.096381,0.021147,0.166453,0,0,0,0.166453,0.166453,0.166453
div_gap,4151.T,2026-02-20,0.164750,low,Q2,0.038330,0.048048,-0.002159,-0.212254,0,0,0,-0.212254,-0.212254,-0.212254
div_gap,4151.T,2026-03-06,0.378353,mid,Q4,0.063250,0.088643,0.030933,0.238061,0,0,0,0.238061,0.238061,0.238061
rev_nlo,4151.T,2025-11-27,0.338005,low,Q1,-0.024469,0.003225,-0.029211,-0.042709,1,1,0,-0.030539,-0.030539,-0.042709
div_gap,4183.T,2022-12-15,0.161317,mid,Q2,-0.052050,0.001577,-0.055205,-0.059710,1,1,1,-0.042587,-0.042587,-0.042587
rev_nlo,4183.T,2022-06-27,0.532854,high,Q3,-0.024788,0.011885,-0.030560,0.006451,1,1,0,-0.019355,-0.019355,0.006451
rev_nlo,4183.T,2022-10-11,0.453757,high,Q2,-0.011384,0.008182,-0.029171,0.100186,1,0,0,-0.004625,0.100186,0.100186
rev_nlo,4183.T,2023-01-12,0.428079,high,Q2,0.006069,0.014835,-0.033378,0.095853,0,0,0,0.095853,0.095853,0.095853
rev_nlo,4183.T,2023-07-20,0.505561,mid,Q3,0.008193,0.011917,-0.002979,-0.017130,0,0,0,-0.017130,-0.017130,-0.017130
div_gap,4183.T,2024-07-30,0.116356,mid,Q1,-0.179171,0.008621,-0.216682,-0.097271,0,0,0,-0.097271,-0.097271,-0.097271
rev_nlo,4183.T,2024-08-13,0.639636,high,Q4,0.090746,0.118806,0.061194,0.155902,0,0,0,0.155902,0.155902,0.155902
rev_nlo,4183.T,2024-09-17,0.291855,high,Q1,0.023966,0.036608,0.007374,-0.081614,0,0,0,-0.081614,-0.081614,-0.081614
rev_nlo,4183.T,2024-10-09,0.327964,high,Q1,-0.045308,-0.006434,-0.050134,-0.098123,1,1,1,-0.042895,-0.042895,-0.042895
div_gap,4183.T,2025-12-15,0.151094,mid,Q2,-0.019777,-0.017241,-0.037779,0.140098,1,0,0,-0.016988,0.140098,0.140098
div_gap,4183.T,2025-12-18,0.209526,mid,Q3,0.032915,0.049373,0.009666,0.132059,0,0,0,0.132059,0.132059,0.132059
div_gap,4183.T,2026-02-04,0.336875,low,Q4,-0.031483,-0.017558,-0.107972,-0.079852,0,0,0,-0.079852,-0.079852,-0.079852
rev_nlo,4183.T,2025-11-27,0.298003,low,Q1,-0.011028,0.030521,-0.016158,0.098319,1,0,0,-0.015132,0.098319,0.098319
div_gap,4188.T,2022-05-12,0.321209,high,Q4,-0.002153,0.017355,-0.076007,-0.057259,0,0,0,-0.057259,-0.057259,-0.057259
div_gap,4188.T,2023-02-17,0.233821,low,Q3,0.020520,0.029598,-0.007089,0.016455,0,0,0,0.016455,0.016455,0.016455
rev_nlo,4188.T,2022-06-27,0.360173,mid,Q2,-0.034976,-0.000397,-0.041865,-0.025305,1,1,1,-0.026232,-0.026232,-0.026232
rev_nlo,4188.T,2022-09-14,0.367126,high,Q1,-0.013908,-0.001530,-0.015716,-0.048602,1,0,0,-0.013908,-0.048602,-0.048602
rev_nlo,4188.T,2022-10-11,0.419063,high,Q2,0.007391,0.018099,-0.015686,0.111165,0,0,0,0.111165,0.111165,0.111165
rev_nlo,4188.T,2023-01-12,0.447211,high,Q2,0.024134,0.033641,-0.017844,0.068175,0,0,0,0.068175,0.068175,0.068175
div_gap,4188.T,2023-12-07,0.140744,mid,Q2,-0.013786,-0.002298,-0.019739,-0.076681,1,0,0,-0.021410,-0.076681,-0.076681
rev_nlo,4188.T,2023-07-20,0.433201,high,Q2,0.013153,0.015929,-0.002896,0.107860,0,0,0,0.107860,0.107860,0.107860
rev_nlo,4188.T,2023-10-12,0.480506,high,Q2,-0.019075,0.008331,-0.020390,0.029708,1,0,0,-0.028174,0.029708,0.029708
rev_nlo,4188.T,2023-11-07,0.519124,high,Q3,0.004673,0.017445,-0.031464,-0.121747,0,0,0,-0.121747,-0.121747,-0.121747
div_gap,4188.T,2024-08-29,0.082541,high,Q1,0.058311,0.076216,0.014018,-0.003346,0,0,0,-0.003346,-0.003346,-0.003346
rev_nlo,4188.T,2024-08-13,0.629802,high,Q4,0.022503,0.050301,-0.009868,0.067695,0,0,0,0.067695,0.067695,0.067695
rev_nlo,4188.T,2024-10-09,0.402280,high,Q2,-0.040754,-0.001908,-0.049512,-0.116313,1,1,1,-0.034467,-0.034467,-0.034467
div_gap,4188.T,2025-09-01,0.189807,low,Q2,0.011751,0.014170,-0.013479,-0.054137,0,0,0,-0.054137,-0.054137,-0.054137
div_gap,4188.T,2025-09-29,0.121662,low,Q1,-0.045999,-0.033786,-0.051022,-0.042752,0,0,0,-0.042752,-0.042752,-0.042752
div_gap,4188.T,2025-10-23,0.128958,mid,Q2,-0.021046,0.018605,-0.026977,-0.065251,1,1,0,-0.026512,-0.026512,-0.065251
div_gap,4188.T,2025-12-18,0.126170,mid,Q1,0.025025,0.037818,0.002132,0.128579,0,0,0,0.128579,0.128579,0.128579
div_gap,4188.T,2026-02-04,0.269328,mid,Q3,0.022973,0.022973,-0.081081,-0.076594,0,0,0,-0.076594,-0.076594,-0.076594
rev_nlo,4208.T,2022-10-11,0.338321,high,Q1,-0.002577,0.006701,-0.023196,0.012886,0,0,0,0.012886,0.012886,0.012886
div_gap,4208.T,2024-03-11,0.157783,mid,Q2,0.030039,0.030435,0.002372,0.076946,0,0,0,0.076946,0.076946,0.076946
rev_nlo,4208.T,2023-07-20,0.323518,high,Q1,0.021695,0.024307,-0.000000,0.071466,0,0,0,0.071466,0.071466,0.071466
rev_nlo,4208.T,2023-10-12,0.506802,high,Q3,-0.017340,-0.002114,-0.027701,-0.055614,1,0,0,-0.027278,-0.055614,-0.055614
div_gap,4208.T,2024-04-18,0.109088,mid,Q1,-0.000726,0.019583,-0.011786,0.084995,0,0,0,0.084995,0.084995,0.084995
div_gap,4208.T,2024-06-17,0.189151,mid,Q3,0.021535,0.026873,-0.006074,-0.095539,0,0,0,-0.095539,-0.095539,-0.095539
div_gap,4208.T,2024-08-19,0.074427,high,Q1,0.014673,0.025207,0.000564,-0.019568,0,0,0,-0.019568,-0.019568,-0.019568
div_gap,4208.T,2024-11-18,0.179113,low,Q2,0.053310,0.065778,-0.003654,-0.004944,0,0,0,-0.004944,-0.004944,-0.004944
rev_nlo,4208.T,2024-04-26,0.274437,mid,Q1,0.014488,0.028092,-0.002297,0.004064,0,0,0,0.004064,0.004064,0.004064
rev_nlo,4208.T,2024-08-13,0.664837,high,Q4,0.027064,0.047068,0.004118,0.042167,0,0,0,0.042167,0.042167,0.042167
rev_nlo,4208.T,2024-09-17,0.345237,high,Q1,0.033898,0.040564,0.000952,-0.102841,0,0,0,-0.102841,-0.102841,-0.102841
rev_nlo,4208.T,2024-10-09,0.269002,high,Q1,-0.029545,-0.003788,-0.032197,-0.101894,1,1,0,-0.029924,-0.029924,-0.101894
div_gap,4208.T,2025-09-03,0.086843,low,Q1,0.009375,0.022083,-0.003542,-0.063589,0,0,0,-0.063589,-0.063589,-0.063589
div_gap,4208.T,2025-12-18,0.183672,mid,Q3,0.025585,0.030382,0.008395,0.096545,0,0,0,0.096545,0.096545,0.096545
div_gap,4208.T,2026-02-04,0.187232,mid,Q3,0.027486,0.031284,-0.018626,-0.061637,0,0,0,-0.061637,-0.061637,-0.061637
rev_nlo,4208.T,2025-11-27,0.375715,mid,Q2,-0.012010,0.010208,-0.015412,0.060649,1,0,0,-0.013611,0.060649,0.060649
div_gap,4307.T,2022-07-06,0.321278,mid,Q4,-0.002577,0.007732,-0.020619,-0.036082,0,0,0,-0.036082,-0.036082,-0.036082
div_gap,4307.T,2022-11-29,0.272472,mid,Q3,0.018033,0.021311,-0.017049,0.073770,0,0,0,0.073770,0.073770,0.073770
rev_nlo,4307.T,2022-09-14,0.647758,high,Q4,-0.013870,0.015257,-0.019418,-0.119149,1,0,0,-0.029126,-0.119149,-0.119149
rev_nlo,4307.T,2022-10-11,0.398844,high,Q2,0.004498,0.043478,-0.001499,-0.025487,0,0,0,-0.025487,-0.025487,-0.025487
div_gap,4307.T,2023-09-28,0.115399,high,Q1,-0.037065,-0.020647,-0.058209,0.027115,1,1,1,-0.026119,-0.026119,-0.026119
div_gap,4307.T,2024-01-04,0.404996,mid,Q4,0.049524,0.053571,0.000238,0.046191,0,0,0,0.046191,0.046191,0.046191
div_gap,4307.T,2024-01-26,0.103467,mid,Q1,-0.030963,0.041973,-0.037615,-0.074241,1,1,1,-0.040826,-0.040826,-0.040826
rev_nlo,4307.T,2023-07-20,0.366471,high,Q1,-0.003590,0.025385,-0.022051,0.095898,0,0,0,0.095898,0.095898,0.095898
rev_nlo,4307.T,2023-10-12,0.525336,mid,Q4,-0.034491,-0.027137,-0.058331,0.011159,1,1,1,-0.051230,-0.051230,-0.051230
div_gap,4307.T,2024-05-01,0.187329,mid,Q3,0.036034,0.061590,0.031178,0.155297,0,0,0,0.155297,0.155297,0.155297
div_gap,4307.T,2024-09-05,0.456952,mid,Q4,0.002739,0.032088,-0.016044,-0.116576,0,0,0,-0.116576,-0.116576,-0.116576
rev_nlo,4307.T,2024-04-26,0.340409,mid,Q2,0.048750,0.049255,-0.042940,0.153493,0,0,0,0.153493,0.153493,0.153493
rev_nlo,4307.T,2024-09-17,0.429348,low,Q3,0.035952,0.038296,0.000977,-0.109141,0,0,0,-0.109141,-0.109141,-0.109141
rev_nlo,4307.T,2024-10-09,0.378881,mid,Q2,-0.021146,0.010188,-0.024606,-0.154608,1,1,0,-0.019224,-0.019224,-0.154608
div_gap,4307.T,2025-04-04,0.402946,mid,Q4,0.098433,0.106165,0.010031,0.075437,0,0,0,0.075437,0.075437,0.075437
div_gap,4307.T,2025-06-02,0.203828,mid,Q3,-0.021859,-0.007917,-0.046127,0.027711,1,1,0,-0.018589,-0.018589,0.027711
div_gap,4307.T,2025-07-29,0.281109,low,Q3,0.031724,0.064828,0.021552,-0.014244,0,0,0,-0.014244,-0.014244,-0.014244
div_gap,4307.T,2025-11-07,0.353130,mid,Q4,0.037333,0.078000,0.021500,0.032833,0,0,0,0.032833,0.032833,0.032833
div_gap,4307.T,2025-11-14,0.148986,mid,Q2,-0.023957,-0.005394,-0.046803,-0.037443,1,1,0,-0.013644,-0.013644,-0.037443
div_gap,4307.T,2025-11-21,0.303606,mid,Q4,-0.034984,-0.005263,-0.037926,-0.096749,1,1,1,-0.035604,-0.035604,-0.035604
div_gap,4307.T,2025-12-15,0.135038,low,Q2,0.001621,0.013130,-0.034365,-0.132208,0,0,0,-0.132208,-0.132208,-0.132208
div_gap,4307.T,2026-01-15,0.142501,low,Q2,-0.022145,0.013056,-0.027434,-0.079610,1,1,0,-0.020658,-0.020658,-0.079610
div_gap,4307.T,2026-03-04,0.599804,low,Q4,0.019249,0.044601,-0.007747,0.007356,0,0,0,0.007356,0.007356,0.007356
div_gap,4307.T,2026-03-06,0.545838,low,Q4,-0.000236,0.050024,-0.016045,0.036894,0,0,0,0.036894,0.036894,0.036894
rev_nlo,4307.T,2025-11-27,0.677451,low,Q4,-0.002070,0.016879,-0.017197,-0.094745,0,0,0,-0.094745,-0.094745,-0.094745
rev_nlo,4324.T,2022-09-14,0.722676,high,Q4,-0.012791,0.002325,-0.022093,0.099614,1,0,0,-0.023256,0.099614,0.099614
rev_nlo,4324.T,2022-10-11,0.371456,high,Q1,0.039813,0.056206,-0.005855,0.079060,0,0,0,0.079060,0.079060,0.079060
div_gap,4324.T,2023-09-27,0.122746,high,Q2,-0.031910,0.010562,-0.033932,-0.128720,1,1,1,-0.045168,-0.045168,-0.045168
div_gap,4324.T,2024-01-04,0.117563,mid,Q1,0.056695,0.061015,0.004590,0.122527,0,0,0,0.122527,0.122527,0.122527
div_gap,4324.T,2024-03-12,0.212750,low,Q3,0.015974,0.036127,-0.027279,0.079872,0,0,0,0.079872,0.079872,0.079872
rev_nlo,4324.T,2023-07-20,0.328029,mid,Q1,0.011056,0.011273,-0.005203,-0.069884,0,0,0,-0.069884,-0.069884,-0.069884
rev_nlo,4324.T,2023-10-12,0.404077,high,Q2,-0.011913,0.001124,-0.021128,-0.112747,1,0,0,-0.024949,-0.112747,-0.112747
rev_nlo,4324.T,2023-11-07,0.312474,high,Q1,-0.002000,0.002000,-0.020667,-0.112545,0,0,0,-0.112545,-0.112545,-0.112545
div_gap,4324.T,2024-04-18,0.124945,mid,Q1,0.034926,0.037594,0.008489,-0.037594,0,0,0,-0.037594,-0.037594,-0.037594
div_gap,4324.T,2025-02-20,0.096804,low,Q1,0.035772,0.057236,0.004878,0.116851,0,0,0,0.116851,0.116851,0.116851
rev_nlo,4324.T,2024-04-26,0.318583,mid,Q1,0.005907,0.007089,-0.032136,-0.029169,0,0,0,-0.029169,-0.029169,-0.029169
rev_nlo,4324.T,2024-08-13,0.554586,high,Q3,0.067252,0.090841,0.016311,0.151010,0,0,0,0.151010,0.151010,0.151010
rev_nlo,4324.T,2024-09-17,0.408127,high,Q2,0.057943,0.096889,0.037996,0.140336,0,0,0,0.140336,0.140336,0.140336
rev_nlo,4324.T,2024-10-09,0.425240,high,Q2,-0.009869,-0.000644,-0.022956,-0.131725,0,0,0,-0.131725,-0.131725,-0.131725
div_gap,4324.T,2025-11-14,0.501240,low,Q4,0.054795,0.080061,0.030746,-0.048402,0,0,0,-0.048402,-0.048402,-0.048402
div_gap,4324.T,2025-11-18,0.202589,low,Q3,0.001731,0.023658,-0.012983,-0.091612,0,0,0,-0.091612,-0.091612,-0.091612
div_gap,4324.T,2025-12-15,0.313949,low,Q3,0.012474,0.027324,-0.008316,-0.118740,0,0,0,-0.118740,-0.118740,-0.118740
div_gap,4324.T,2025-12-18,0.209799,low,Q3,-0.031186,-0.006121,-0.052463,-0.104825,1,1,1,-0.023608,-0.023608,-0.023608
div_gap,4324.T,2026-01-15,0.088389,low,Q1,-0.037826,0.007311,-0.047839,-0.129052,1,1,1,-0.039415,-0.039415,-0.039415
div_gap,4324.T,2026-02-06,0.225818,low,Q3,-0.028783,0.003289,-0.043914,-0.028947,1,1,0,0.036513,0.036513,-0.028947
div_gap,4324.T,2026-02-13,0.325801,mid,Q4,-0.094414,-0.039670,-0.096001,-0.140421,1,1,1,-0.094573,-0.094573,-0.094573
rev_nlo,4324.T,2025-11-27,0.714938,mid,Q4,-0.017138,0.013425,-0.029706,-0.156619,1,0,0,-0.032276,-0.156619,-0.156619
div_gap,4385.T,2022-07-06,0.441029,mid,Q4,0.025862,0.083812,0.006705,0.192801,0,0,0,0.192801,0.192801,0.192801
rev_nlo,4385.T,2022-06-27,0.656895,mid,Q4,-0.055095,0.003413,-0.064359,0.209763,1,1,1,-0.046319,-0.046319,-0.046319
rev_nlo,4385.T,2022-09-14,0.711700,mid,Q4,-0.046460,0.017699,-0.084956,0.234465,1,1,1,-0.065929,-0.065929,-0.065929
rev_nlo,4385.T,2022-10-11,0.621043,high,Q4,-0.021485,0.063522,-0.030360,0.238809,1,1,0,0.007940,0.007940,0.238809
rev_nlo,4385.T,2023-01-12,0.439913,mid,Q3,0.017199,0.030186,-0.029133,-0.143559,0,0,0,-0.143559,-0.143559,-0.143559
div_gap,4385.T,2023-07-05,0.101299,mid,Q1,0.009593,0.034302,-0.034302,-0.067151,0,0,0,-0.067151,-0.067151,-0.067151
div_gap,4385.T,2023-08-02,0.527917,mid,Q4,-0.004217,0.032612,-0.032893,-0.097941,0,0,0,-0.097941,-0.097941,-0.097941
rev_nlo,4385.T,2023-10-12,0.411568,high,Q2,-0.063014,-0.035616,-0.079756,-0.160743,1,1,1,-0.077626,-0.077626,-0.077626
rev_nlo,4385.T,2023-11-07,0.616891,high,Q4,-0.003343,0.021581,-0.016717,-0.176754,0,0,0,-0.176754,-0.176754,-0.176754
div_gap,4385.T,2024-06-12,0.145376,mid,Q2,-0.067602,0.003449,-0.094964,0.152815,1,1,1,-0.073350,-0.073350,-0.073350
rev_nlo,4385.T,2024-04-26,0.335083,mid,Q1,0.001945,0.016949,-0.019450,0.122897,0,0,0,0.122897,0.122897,0.122897
rev_nlo,4385.T,2024-08-13,0.662769,high,Q4,-0.075632,-0.008966,-0.095402,0.125747,1,1,1,-0.064368,-0.064368,-0.064368
rev_nlo,4385.T,2024-09-17,0.400798,mid,Q3,0.040380,0.098179,0.007918,-0.189035,0,0,0,-0.189035,-0.189035,-0.189035
rev_nlo,4385.T,2024-10-09,0.659776,mid,Q4,-0.023355,0.000389,-0.052744,-0.205943,1,1,0,-0.021214,-0.021214,-0.205943
div_gap,4385.T,2025-09-29,0.128665,mid,Q2,-0.032657,-0.004634,-0.052515,0.130248,1,1,1,-0.019197,-0.019197,-0.019197
div_gap,4385.T,2025-12-05,0.145378,mid,Q2,0.016765,0.034566,-0.007259,0.167763,0,0,0,0.167763,0.167763,0.167763
div_gap,4385.T,2025-12-15,0.476489,low,Q4,0.004975,0.014262,-0.042952,0.176108,0,0,0,0.176108,0.176108,0.176108
div_gap,4385.T,2026-01-26,0.764752,low,Q4,0.051534,0.051534,-0.017178,0.124753,0,0,0,0.124753,0.124753,0.124753
rev_nlo,4385.T,2025-11-27,0.714938,low,Q4,0.027338,0.046569,-0.022624,0.188146,0,0,0,0.188146,0.188146,0.188146
rev_nlo,4452.T,2022-09-14,0.414151,high,Q2,-0.007572,0.005926,-0.014486,-0.126351,0,0,0,-0.126351,-0.126351,-0.126351
rev_nlo,4452.T,2022-10-11,0.440532,high,Q2,0.008111,0.015517,-0.002821,-0.109777,0,0,0,-0.109777,-0.109777,-0.109777
rev_nlo,4452.T,2023-01-12,0.323334,mid,Q1,0.034791,0.044732,-0.002187,0.009940,0,0,0,0.009940,0.009940,0.009940
div_gap,4452.T,2023-06-21,0.134264,mid,Q2,-0.018738,0.002412,-0.022634,0.066903,1,0,0,-0.019666,0.066903,0.066903
div_gap,4452.T,2023-07-05,0.231287,mid,Q3,-0.001852,0.000926,-0.012963,0.058889,0,0,0,0.058889,0.058889,0.058889
div_gap,4452.T,2023-08-07,0.113791,low,Q1,0.021647,0.025695,-0.011968,-0.028335,0,0,0,-0.028335,-0.028335,-0.028335
div_gap,4452.T,2023-11-22,0.102438,mid,Q1,0.039595,0.053517,0.017538,0.062061,0,0,0,0.062061,0.062061,0.062061
div_gap,4452.T,2023-12-05,0.083385,low,Q1,0.023538,0.030388,-0.008607,0.037355,0,0,0,0.037355,0.037355,0.037355
div_gap,4452.T,2024-01-26,0.166658,low,Q2,-0.005289,0.012796,-0.016550,-0.034977,0,0,0,-0.034977,-0.034977,-0.034977
div_gap,4452.T,2024-03-05,0.245433,low,Q3,-0.015912,0.006819,-0.020108,0.077327,1,0,0,-0.017311,0.077327,0.077327
div_gap,4452.T,2024-04-18,0.090613,mid,Q1,0.023684,0.041767,0.006561,0.113269,0,0,0,0.113269,0.113269,0.113269
div_gap,4452.T,2024-04-19,0.279482,low,Q3,0.014729,0.031042,0.003801,0.112103,0,0,0,0.112103,0.112103,0.112103
div_gap,4452.T,2024-08-29,0.158990,high,Q2,0.021064,0.026753,-0.003690,0.042128,0,0,0,0.042128,0.042128,0.042128
rev_nlo,4452.T,2024-09-17,0.589692,low,Q3,-0.003327,0.014755,-0.009113,-0.084479,0,0,0,-0.084479,-0.084479,-0.084479
rev_nlo,4452.T,2024-10-09,0.290088,mid,Q1,-0.029608,-0.001417,-0.033858,-0.099131,1,1,0,-0.029324,-0.029324,-0.099131
div_gap,4452.T,2025-10-23,0.197445,low,Q3,-0.002946,0.017054,-0.005116,-0.016434,0,0,0,-0.016434,-0.016434,-0.016434
div_gap,4452.T,2025-11-14,0.348297,low,Q4,-0.021315,-0.007559,-0.023280,-0.055197,1,1,0,-0.006652,-0.006652,-0.055197
div_gap,4452.T,2025-11-21,0.430539,low,Q4,-0.029958,-0.009064,-0.030266,-0.035923,1,1,0,-0.034721,-0.034721,-0.035923
div_gap,4452.T,2026-02-13,0.146292,mid,Q2,-0.027246,-0.022828,-0.038881,-0.045028,1,1,0,-0.030191,-0.030191,-0.045028
div_gap,4502.T,2022-08-18,0.330731,low,Q4,-0.011930,-0.003112,-0.018672,0.004336,1,0,0,-0.008299,0.004336,0.004336
div_gap,4502.T,2022-11-30,0.069117,mid,Q1,-0.012652,-0.004713,-0.028281,0.014637,1,0,0,-0.015629,0.014637,0.014637
div_gap,4502.T,2023-04-05,0.190277,high,Q3,0.008502,0.027573,0.008042,0.049402,0,0,0,0.049402,0.049402,0.049402
div_gap,4502.T,2023-04-06,0.172741,mid,Q2,-0.006502,0.000224,-0.016368,0.012332,0,0,0,0.012332,0.012332,0.012332
